country,year,yearly_mean,yearly_min,yearly_max
Algeria,1946,23.25425,11.689,33.242
Algeria,1947,23.6901666666667,12.062,33.99
Algeria,1948,23.0713333333333,12.417,33.229
Algeria,1949,23.1881666666667,11.71,33.423
Algeria,1950,22.7818333333333,11.405,33.742
Algeria,1951,23.3216666666667,11.437,34.064
Algeria,1952,23.1854166666667,10.583,33.96
Algeria,1953,22.8694166666667,10.762,34.039
Algeria,1954,22.6524166666667,11.2,32.839
Algeria,1955,24.0048333333333,13.904,34.568
Algeria,1956,22.6113333333333,11.119,33.332
Algeria,1957,22.62025,10.517,33.008
Algeria,1958,23.5449166666667,12.392,33.98
Algeria,1959,23.3336666666667,12.827,33.563
Algeria,1960,23.5040833333333,11.763,34.005
Algeria,1961,23.3903333333333,11.106,33.772
Algeria,1962,23.1824166666667,12.765,34.035
Algeria,1963,23.3178333333333,14.224,34.225
Algeria,1964,23.1475,11.896,33.533
Algeria,1965,22.97375,12.253,33.738
Algeria,1966,23.3013333333333,12.033,33.987
Algeria,1967,22.8616666666667,10.997,32.9
Algeria,1968,23.1859166666667,10.55,33.41
Algeria,1969,23.45825,11.895,33.04
Algeria,1970,23.3228333333333,13.013,33.709
Algeria,1971,22.67225,12.272,33.372
Algeria,1972,22.6981666666667,11.823,33.969
Algeria,1973,22.8861666666667,11.049,34.107
Algeria,1974,22.541,12.068,32.716
Algeria,1975,22.7164166666667,11.104,33.416
Algeria,1976,22.35675,10.788,33.763
Algeria,1977,23.5460833333333,13.619,34.408
Algeria,1978,23.1618333333333,12.637,32.867
Algeria,1979,23.3968333333333,12.532,33.777
Algeria,1980,23.1601666666667,11.111,33.355
Algeria,1981,23.57925,10.24,33.827
Algeria,1982,23.0941666666667,11.58,34.116
Algeria,1983,23.683,10.579,34.436
Algeria,1984,23.0630833333333,11.595,33.467
Algeria,1985,23.52625,11.495,33.873
Algeria,1986,23.2566666666667,11.687,33.843
Algeria,1987,24.24775,12.38,34.741
Algeria,1988,23.8156666666667,10.985,35.011
Algeria,1989,23.7243333333333,11.176,33.894
Algeria,1990,24.0144166666667,12.207,34.082
Algeria,1991,23.0110833333333,11.519,34.401
Algeria,1992,22.767,10.925,33.204
Algeria,1993,23.4508333333333,11.053,34.422
Algeria,1994,23.6420833333333,12.282,34.267
Algeria,1995,23.7225,10.828,34.443
Algeria,1996,23.7343333333333,14.308,34.243
Algeria,1997,23.9551666666667,13.895,34.896
Algeria,1998,23.9205833333333,12.312,35.058
Algeria,1999,24.2994166666667,12.187,35.178
Algeria,2000,24.03225,11.26,34.933
Algeria,2001,24.7244166666667,13.127,35.498
Algeria,2002,24.263,12.269,35.43
Algeria,2003,24.3936666666667,12.737,35.829
Algeria,2004,23.916,13.008,34.532
Algeria,2005,24.2225833333333,10.748,35.702
Algeria,2006,24.2008333333333,11.374,34.584
Algeria,2007,24.0653333333333,13.037,34.341
Algeria,2008,23.95025,11.936,35.102
Algeria,2009,24.1543333333333,12.455,35.426
Algeria,2010,25.2156666666667,14.72,35.183
Algeria,2011,24.1441666666667,13.044,35.004
Algeria,2012,23.9548333333333,11.363,34.958
Algeria,2013,25.1215,12.781,34.707
American Samoa,1867,26.3603333333333,25.744,26.915
American Samoa,1868,25.8288333333333,25.261,26.224
American Samoa,1869,26.3193,25.628,27.299
American Samoa,1870,25.9413333333333,25.299,26.303
American Samoa,1871,26.2366666666667,25.832,26.71
American Samoa,1872,26.2038888888889,25.673,26.892
American Samoa,1873,26.2164444444444,25.526,26.727
American Samoa,1874,26.1501428571429,25.864,26.659
American Samoa,1875,25.819125,25.324,26.328
American Samoa,1876,26.2542857142857,25.595,26.65
American Samoa,1883,26.0094166666667,25.479,26.661
American Samoa,1884,25.6671666666667,24.907,26.148
American Samoa,1885,25.7502727272727,24.833,26.545
American Samoa,1886,25.8503333333333,25.226,26.26
American Samoa,1887,25.89275,25.003,26.674
American Samoa,1890,25.91475,25.185,26.273
American Samoa,1891,25.9776666666667,25.181,26.492
American Samoa,1892,25.8609166666667,25.322,26.563
American Samoa,1893,25.7273333333333,25.152,26.329
American Samoa,1894,26.0358333333333,25.498,26.43
American Samoa,1895,26.0288333333333,25.361,26.899
American Samoa,1896,26.1420833333333,25.682,26.643
American Samoa,1897,26.4745833333333,25.951,27.058
American Samoa,1898,26.3275,25.991,26.925
American Samoa,1899,26.431,25.993,26.828
American Samoa,1900,26.2735,25.263,27.144
American Samoa,1901,26.14475,25.352,26.805
American Samoa,1902,26.1775,25.379,26.905
American Samoa,1903,26.3316666666667,25.566,27.123
American Samoa,1904,26.057,25.542,26.715
American Samoa,1905,26.1504166666667,25.449,26.835
American Samoa,1906,26.588,26.031,27.312
American Samoa,1907,26.0045,25.282,26.395
American Samoa,1908,26.0795,25.373,26.69
American Samoa,1909,25.92875,25.15,26.358
American Samoa,1910,26.1105833333333,25.628,26.375
American Samoa,1911,26.194,25.245,27.24
American Samoa,1912,26.3236666666667,25.652,27.49
American Samoa,1913,26.11575,25.495,26.67
American Samoa,1914,26.3681666666667,25.586,27.164
American Samoa,1915,26.0418333333333,24.712,26.821
American Samoa,1916,26.2641666666667,25.694,26.744
American Samoa,1917,25.8535,25.278,26.253
American Samoa,1918,26.2133333333333,25.565,26.76
American Samoa,1919,26.45325,25.589,27.215
American Samoa,1920,26.3503333333333,25.483,27.113
American Samoa,1921,26.2418333333333,25.556,27.088
American Samoa,1922,26.3480833333333,25.555,27.024
American Samoa,1923,25.9585833333333,25.078,27.04
American Samoa,1924,26.359,25.768,27.052
American Samoa,1925,26.1155,25.284,26.81
American Samoa,1926,26.49025,25.791,26.924
American Samoa,1927,26.8785,26.467,27.288
American Samoa,1928,26.6784166666667,25.577,27.563
American Samoa,1929,26.5779166666667,25.852,27.21
American Samoa,1930,26.552,25.693,27.309
American Samoa,1931,26.4210833333333,25.883,27.03
American Samoa,1932,26.8001666666667,26.167,27.517
American Samoa,1933,26.7058333333333,26.042,27.324
American Samoa,1934,26.7764166666667,26.286,27.132
American Samoa,1935,26.97025,26.415,27.483
American Samoa,1936,26.8425833333333,26.039,27.589
American Samoa,1937,26.88575,26.351,27.359
American Samoa,1938,26.8539166666667,26.364,27.332
American Samoa,1939,26.5390833333333,26.104,27.104
American Samoa,1940,26.72925,25.462,27.411
American Samoa,1941,26.9954166666667,26.015,27.895
American Samoa,1942,26.69225,25.985,27.44
American Samoa,1943,26.6075833333333,25.985,27.131
American Samoa,1944,26.5895833333333,25.897,27.312
American Samoa,1945,26.6681666666667,26.147,27.33
American Samoa,1946,26.8390833333333,26.12,27.291
American Samoa,1947,27.0136666666667,26.128,27.655
American Samoa,1948,26.6804166666667,26.035,27.35
American Samoa,1949,26.851,26.255,27.867
American Samoa,1950,26.5200833333333,26.146,26.996
American Samoa,1951,26.6896666666667,25.645,27.346
American Samoa,1952,27.06375,26.225,27.585
American Samoa,1953,26.94925,25.574,27.946
American Samoa,1954,26.8660833333333,26.368,27.24
American Samoa,1955,26.71075,26.526,26.989
American Samoa,1956,26.4668333333333,25.904,27.18
American Samoa,1957,26.7629166666667,26.139,27.05
American Samoa,1958,26.9180833333333,26.089,27.72
American Samoa,1959,26.7918333333333,25.99,27.682
American Samoa,1960,26.7655,26.16,27.397
American Samoa,1961,26.6171666666667,25.894,27.34
American Samoa,1962,26.6276666666667,26.09,27.174
American Samoa,1963,26.8576666666667,26.426,27.201
American Samoa,1964,26.5956666666667,25.931,27.523
American Samoa,1965,26.38125,25.891,26.912
American Samoa,1966,26.8221666666667,26.097,27.457
American Samoa,1967,26.4204166666667,25.799,27.427
American Samoa,1968,26.4808333333333,25.576,27.393
American Samoa,1969,26.9365833333333,25.97,27.671
American Samoa,1970,26.7606666666667,25.896,27.678
American Samoa,1971,26.40225,25.859,26.728
American Samoa,1972,26.8123333333333,26.127,27.61
American Samoa,1973,27.13825,26.078,28.178
American Samoa,1974,26.59125,26.117,26.791
American Samoa,1975,26.7731666666667,26.395,27.375
American Samoa,1976,26.7210833333333,26.161,27.381
American Samoa,1977,26.7868333333333,25.777,27.969
American Samoa,1978,26.684,26.207,27.335
American Samoa,1979,26.8913333333333,26.248,27.481
American Samoa,1980,26.99075,26.394,27.737
American Samoa,1981,26.7455,26.047,27.373
American Samoa,1982,26.90275,26.186,27.844
American Samoa,1983,26.9286666666667,25.832,28.189
American Samoa,1984,26.8795,26.171,27.565
American Samoa,1985,26.9499166666667,26.478,27.688
American Samoa,1986,26.9803333333333,25.894,27.681
American Samoa,1987,26.89875,25.783,27.818
American Samoa,1988,27.0894166666667,26.446,28.108
American Samoa,1989,26.7526666666667,26.249,27.192
American Samoa,1990,27.15625,26.741,27.665
American Samoa,1991,27.1711666666667,26.474,27.869
American Samoa,1992,27.072,26.651,27.37
American Samoa,1993,26.8164166666667,25.885,27.605
American Samoa,1994,26.9863333333333,25.896,27.878
American Samoa,1995,27.2686666666667,26.699,27.792
American Samoa,1996,27.1126666666667,26.429,27.428
American Samoa,1997,26.95575,26.149,27.577
American Samoa,1998,27.4248333333333,26.043,28.158
American Samoa,1999,27.0671666666667,26.371,27.785
American Samoa,2000,27.2198333333333,26.486,27.74
American Samoa,2001,27.2275833333333,26.629,27.732
American Samoa,2002,27.5379166666667,26.705,28.408
American Samoa,2003,27.2648333333333,26.141,28.543
American Samoa,2004,27.2811666666667,26.551,27.773
American Samoa,2005,27.3735,26.33,28.069
American Samoa,2006,27.08125,26.465,27.683
American Samoa,2007,27.4524166666667,27.022,27.94
American Samoa,2008,26.9950833333333,26.221,27.421
American Samoa,2009,27.03425,26.244,27.875
American Samoa,2010,27.4534166666667,26.936,28.374
American Samoa,2011,27.0095,26.359,27.517
American Samoa,2012,27.2014166666667,26.629,27.963
American Samoa,2013,27.51725,26.902,28.045
Andorra,1743,7.556,7.556,7.556
Andorra,1744,12.16275,4.241,19.179
Andorra,1745,5.5635,2.673,9.494
Andorra,1750,11.7593636363636,3.313,21.52
Andorra,1751,12.197,3.12,20.264
Andorra,1752,7.41866666666667,2.71,10.79
Andorra,1753,11.2345,0.938,21.148
Andorra,1754,11.1161666666667,1.831,20.325
Andorra,1755,10.8066666666667,-0.746999999999999,19.787
Andorra,1756,11.0978333333333,2.038,19.577
Andorra,1757,10.86825,0.384,22.633
Andorra,1758,10.1446666666667,-0.028,18.266
Andorra,1759,11.29975,2.622,20.897
Andorra,1760,11.0824166666667,2.615,19.914
Andorra,1761,11.3019166666667,1.432,22.314
Andorra,1762,11.1436666666667,1.003,21.994
Andorra,1763,10.7463333333333,1.113,20.613
Andorra,1764,11.2379166666667,4.912,18.924
Andorra,1765,11.2061666666667,2.681,18.975
Andorra,1766,11.0595,-0.924,20.651
Andorra,1767,11.0065833333333,-0.351,19.989
Andorra,1768,10.64475,1.248,19.578
Andorra,1769,10.9899166666667,3.813,19.608
Andorra,1770,10.8286666666667,2.473,19.272
Andorra,1771,11.3089166666667,4.224,20.458
Andorra,1772,12.2671666666667,3.771,20.574
Andorra,1773,10.89175,3.17,18.965
Andorra,1774,11.3235,1.535,21.332
Andorra,1775,11.5786666666667,2.797,20.123
Andorra,1776,11.1638333333333,1.972,20.392
Andorra,1777,10.9375,2.34,20.05
Andorra,1778,11.47175,3.852,21.272
Andorra,1779,11.677,0.904,19.666
Andorra,1780,11.7749166666667,2.251,21.121
Andorra,1781,11.8208333333333,3.569,20.891
Andorra,1782,10.5504166666667,1.332,21.3
Andorra,1783,11.4284166666667,3.661,20.766
Andorra,1784,10.80775,1.476,21.158
Andorra,1785,10.7049166666667,2.473,19.927
Andorra,1786,11.0334166666667,3.19,19.696
Andorra,1787,11.3243333333333,2.995,20.367
Andorra,1788,11.6855,2.197,21.744
Andorra,1789,10.53425,2.649,19.266
Andorra,1790,11.4566666666667,3.271,20.689
Andorra,1791,11.5091666666667,4.22,20.819
Andorra,1792,11.306,3.629,19.539
Andorra,1793,11.2876666666667,1.302,21.76
Andorra,1794,11.4734166666667,2.724,21.202
Andorra,1795,11.1449166666667,0.218,20.349
Andorra,1796,11.1155,1.959,20.328
Andorra,1797,11.12975,4.014,20.659
Andorra,1798,11.2451666666667,3.499,20.277
Andorra,1799,10.5318333333333,1.236,19.367
Andorra,1800,11.6461666666667,3.664,20.988
Andorra,1801,11.5338333333333,4.603,19.646
Andorra,1802,11.7546666666667,1.487,21.79
Andorra,1803,11.2665833333333,1.204,21.075
Andorra,1804,11.7385,3.097,19.855
Andorra,1805,10.37775,2.302,19.563
Andorra,1806,11.5386666666667,4.044,19.98
Andorra,1807,11.0535833333333,2.374,21.144
Andorra,1808,9.98775,1.476,21.131
Andorra,1809,10.5005833333333,3.694,18.575
Andorra,1810,10.5306666666667,1.086,18.492
Andorra,1811,11.2610833333333,1.915,19.464
Andorra,1812,10.0335833333333,-0.036,18.668
Andorra,1813,10.4650833333333,1.955,18.003
Andorra,1814,9.92616666666667,1.63,18.424
Andorra,1815,10.7529166666667,1.637,19.011
Andorra,1816,9.82841666666667,2.711,17.209
Andorra,1817,11.0155,3.841,18.368
Andorra,1818,11.3824166666667,3.924,20.036
Andorra,1819,11.0486666666667,3.863,19.326
Andorra,1820,10.7625833333333,2.959,20.008
Andorra,1821,11.2795833333333,4.237,20.119
Andorra,1822,11.9041666666667,2.509,20.469
Andorra,1823,10.7605833333333,2.715,19.707
Andorra,1824,11.1465833333333,2.387,20.681
Andorra,1825,11.4700833333333,3.568,19.943
Andorra,1826,11.0593333333333,0.825,20.518
Andorra,1827,10.9534166666667,2.071,21.286
Andorra,1828,11.6715,4.665,19.682
Andorra,1829,10.1401666666667,0.754999999999999,20.013
Andorra,1830,10.93475,-0.152,20.914
Andorra,1831,11.29,2.99,19.635
Andorra,1832,11.0091666666667,2.648,20.933
Andorra,1833,10.963,2.673,18.407
Andorra,1834,11.87975,3.568,20.452
Andorra,1835,10.5773333333333,1.813,20.76
Andorra,1836,10.63775,2.445,21.049
Andorra,1837,10.5224166666667,2.415,20.792
Andorra,1838,10.7788333333333,1.863,20.168
Andorra,1839,11.0233333333333,2.514,20.233
Andorra,1840,10.76925,2.529,20.489
Andorra,1841,11.0751666666667,1.841,18.731
Andorra,1842,10.87,0.534,20.729
Andorra,1843,11.0353333333333,3.924,19.352
Andorra,1844,10.9701666666667,2.735,20.122
Andorra,1845,10.7294166666667,2.105,19.255
Andorra,1846,11.7376666666667,1.26,21.64
Andorra,1847,10.8675833333333,3.522,20.515
Andorra,1848,10.74475,0.571,20.065
Andorra,1849,11.1141666666667,2.689,20.45
Andorra,1850,10.65175,1.493,19.728
Andorra,1851,10.2970833333333,1.954,19.786
Andorra,1852,11.50375,4.142,20.97
Andorra,1853,10.1113333333333,2.083,19.162
Andorra,1854,10.6824166666667,3.131,19.324
Andorra,1855,10.2816666666667,0.65,19.874
Andorra,1856,11.2683333333333,3.985,20.593
Andorra,1857,10.9554166666667,1.954,20.593
Andorra,1858,11.1275,0.4,19.314
Andorra,1859,11.34425,1.988,22.337
Andorra,1860,10.0589166666667,1.377,18.001
Andorra,1861,11.0795833333333,1.908,20.677
Andorra,1862,11.4546666666667,3.61,20.059
Andorra,1863,11.2565,3.883,20.677
Andorra,1864,10.8895,1.726,20.351
Andorra,1865,11.2685,2.614,20.074
Andorra,1866,11.5586666666667,4.561,20.078
Andorra,1867,11.2776666666667,2.186,19.211
Andorra,1868,11.5098333333333,1.771,20.542
Andorra,1869,11.0723333333333,2.968,21.006
Andorra,1870,10.9388333333333,1.229,21.037
Andorra,1871,10.3795833333333,-0.203,19.596
Andorra,1872,11.2064166666667,3.823,20.246
Andorra,1873,11.0106666666667,2.948,20.773
Andorra,1874,10.9465,2.168,21.031
Andorra,1875,11.0514166666667,1.722,20.185
Andorra,1876,11.3333333333333,2.125,20.979
Andorra,1877,11.2806666666667,3.651,20.548
Andorra,1878,11.1121666666667,1.73,20.234
Andorra,1879,10.298,0.351999999999999,20.395
Andorra,1880,11.20675,1.287,20.249
Andorra,1881,11.327,2.253,21.561
Andorra,1882,11.23425,3.997,19.127
Andorra,1883,10.6283333333333,2.527,19.194
Andorra,1884,10.90425,3.16,19.871
Andorra,1885,10.6993333333333,1.302,20.193
Andorra,1886,10.6991666666667,2.268,19.4
Andorra,1887,9.93458333333333,1.829,20.331
Andorra,1888,10.1525,1.561,17.881
Andorra,1889,10.2433333333333,1.39,19.013
Andorra,1890,10.21,1.36,19.147
Andorra,1891,10.482,0.395,19.43
Andorra,1892,10.9709166666667,2.701,19.615
Andorra,1893,11.3734166666667,0.771,20.07
Andorra,1894,10.8973333333333,2.524,19.798
Andorra,1895,11.1845,0.823,19.967
Andorra,1896,10.4923333333333,3.06,20.108
Andorra,1897,11.6388333333333,3.222,20.918
Andorra,1898,11.3124166666667,4.495,19.749
Andorra,1899,11.8405,3.605,20.844
Andorra,1900,11.3483333333333,4.114,20.322
Andorra,1901,10.5163333333333,0.94,20.047
Andorra,1902,10.9574166666667,3.591,20.17
Andorra,1903,10.7685,2.993,19.158
Andorra,1904,11.4690833333333,3.068,21.476
Andorra,1905,10.74425,2.396,21.15
Andorra,1906,10.897,2.599,20.776
Andorra,1907,10.9273333333333,2.809,20.159
Andorra,1908,11.05525,3.536,19.171
Andorra,1909,10.3954166666667,2.159,19.207
Andorra,1910,10.6800833333333,4.07,18.566
Andorra,1911,11.4569166666667,1.368,21.792
Andorra,1912,10.8398333333333,4.303,18.664
Andorra,1913,11.3475833333333,3.844,19.153
Andorra,1914,10.8265,0.926,18.97
Andorra,1915,10.90275,3.246,19.518
Andorra,1916,11.0285833333333,4.91,19.676
Andorra,1917,10.2973333333333,1.413,19.915
Andorra,1918,10.7295,3.885,19.32
Andorra,1919,10.4936666666667,2.789,20.172
Andorra,1920,11.4195833333333,3.268,19.408
Andorra,1921,11.5455833333333,4.508,20.908
Andorra,1922,10.9318333333333,3.591,19.778
Andorra,1923,11.2175833333333,2.686,21.113
Andorra,1924,11.17275,2.459,20.02
Andorra,1925,10.586,4.079,18.999
Andorra,1926,11.7074166666667,2.808,19.879
Andorra,1927,11.49125,4.421,19.472
Andorra,1928,11.8493333333333,3.7,22.471
Andorra,1929,11.31925,1.398,20.898
Andorra,1930,11.6266666666667,3.209,19.55
Andorra,1931,11.06525,2.721,19.438
Andorra,1932,10.89975,1.403,20.568
Andorra,1933,11.169,1.2,21.629
Andorra,1934,11.4328333333333,3.033,21.117
Andorra,1935,11.093,1.919,21.111
Andorra,1936,11.1668333333333,3.888,19.57
Andorra,1937,11.9271666666667,3.101,20.8
Andorra,1938,11.2398333333333,3.764,19.501
Andorra,1939,11.01175,3.826,19.021
Andorra,1940,10.9375,1.28,19.039
Andorra,1941,10.6240833333333,2.357,20.353
Andorra,1942,11.30375,1.725,19.688
Andorra,1943,12.0608333333333,3.99,20.621
Andorra,1944,11.0825833333333,2.291,21.241
Andorra,1945,11.9221666666667,-0.0529999999999999,20.975
Andorra,1946,11.1759166666667,2.478,20.313
Andorra,1947,12.2145833333333,2.32,21.583
Andorra,1948,11.9355833333333,5.234,19.877
Andorra,1949,12.3179166666667,4.861,22.128
Andorra,1950,11.812,1.862,22.576
Andorra,1951,10.9729166666667,4.224,19.751
Andorra,1952,11.6608333333333,2.267,21.402
Andorra,1953,11.471,1.719,20.255
Andorra,1954,10.902,2.105,18.065
Andorra,1955,11.7275,4.957,20.476
Andorra,1956,10.36325,-0.361000000000001,19.031
Andorra,1957,11.1440833333333,3.007,19.307
Andorra,1958,11.5018333333333,3.731,19.67
Andorra,1959,11.7204166666667,4.1,21.189
Andorra,1960,11.214,2.763,18.645
Andorra,1961,12.2615,3.567,19.816
Andorra,1962,11.0793333333333,2.493,20.881
Andorra,1963,10.6361666666667,1.501,20.532
Andorra,1964,11.5410833333333,2.616,21.27
Andorra,1965,11.0259166666667,2.336,19.206
Andorra,1966,11.58475,4.512,18.787
Andorra,1967,11.6069166666667,2.548,21.568
Andorra,1968,11.4365,4.344,19.536
Andorra,1969,10.8848333333333,2.404,20.013
Andorra,1970,11.3765833333333,2.592,19.89
Andorra,1971,11.1921666666667,3.508,20.7
Andorra,1972,10.741,3.888,19.399
Andorra,1973,11.1765833333333,3.705,21.021
Andorra,1974,11.0773333333333,5.304,19.614
Andorra,1975,11.24775,3.387,20.588
Andorra,1976,11.3045,3.661,20.665
Andorra,1977,11.1343333333333,4.025,18.031
Andorra,1978,11.04075,3.095,19.179
Andorra,1979,11.30175,3.77,20.479
Andorra,1980,10.7725,2.583,20.322
Andorra,1981,11.546,3.492,20.022
Andorra,1982,12.1851666666667,4.822,22.291
Andorra,1983,11.99175,3.108,22.957
Andorra,1984,11.03275,3.975,20.699
Andorra,1985,11.3254166666667,-0.0419999999999998,21.536
Andorra,1986,11.6235,2.916,20.646
Andorra,1987,11.68025,1.391,20.755
Andorra,1988,11.9739166666667,4.478,20.495
Andorra,1989,12.5850833333333,4.346,21.851
Andorra,1990,12.4555833333333,2.262,21.426
Andorra,1991,11.5654166666667,4.07,21.952
Andorra,1992,11.4984166666667,2.284,21.205
Andorra,1993,11.4321666666667,4.47,20.508
Andorra,1994,12.63225,4.953,22.764
Andorra,1995,12.3764166666667,4.591,22.054
Andorra,1996,11.7414166666667,4.265,20.433
Andorra,1997,12.8961666666667,4.931,21.474
Andorra,1998,12.11875,4.447,20.976
Andorra,1999,12.1786666666667,4.522,21.181
Andorra,2000,12.3119166666667,3.275,20.856
Andorra,2001,12.2160833333333,2.281,21.392
Andorra,2002,12.3195833333333,5.026,19.597
Andorra,2003,12.9006666666667,3.535,24.313
Andorra,2004,12.043,4.819,21.024
Andorra,2005,11.6434166666667,1.919,21.591
Andorra,2006,12.8343333333333,3.566,24.003
Andorra,2007,12.15525,4.489,20.054
Andorra,2008,11.9785833333333,3.955,20.493
Andorra,2009,12.5666666666667,3.375,22.094
Andorra,2010,11.4808333333333,2.741,22.194
